Id,Label,Total characters,Digit percentage,Letter percentage,Uppercase percentage,Total number of sentences,Char frequency - a_x,Char frequency - b_x,Char frequency - c_x,Char frequency - d_x,Char frequency - e_x,Char frequency - f_x,Char frequency - g_x,Char frequency - h_x,Char frequency - i_x,Char frequency - j_x,Char frequency - k_x,Char frequency - l_x,Char frequency - m_x,Char frequency - n_x,Char frequency - o_x,Char frequency - p_x,Char frequency - q_x,Char frequency - r_x,Char frequency - s_x,Char frequency - t_x,Char frequency - u_x,Char frequency - v_x,Char frequency - w_x,Char frequency - x_x,Char frequency - y_x,Char frequency - z_x,Common char bigram 1,Common char bigram 2,Common char bigram 3,Common char bigram 4,Common char bigram 5,Common char bigram 6,Common char bigram 7,Common char bigram 8,Common char bigram 9,Common char bigram 10,Common char bigram 11,Common char bigram 12,Common char bigram 13,Common char bigram 14,Common char bigram 15,Common char bigram 16,Common char bigram 17,Common char bigram 18,Common char bigram 19,Common char bigram 20,Common char bigram 21,Common char bigram 22,Common char bigram 23,Common char bigram 24,Common char bigram 25,Common char bigram 26,Common char bigram 27,Common char bigram 28,Common char bigram 29,Common char bigram 30,Common char bigram 31,Common char bigram 32,Common char bigram 33,Common char bigram 34,Common char bigram 35,Common char bigram 36,Common char bigram 37,Common char bigram 38,Common char bigram 39,Common char bigram 40,Common char trigram 1,Common char trigram 2,Common char trigram 3,Common char trigram 4,Common char trigram 5,Common char trigram 6,Common char trigram 7,Common char trigram 8,Common char trigram 9,Common char trigram 10,Common char trigram 11,Common char trigram 12,Common char trigram 13,Common char trigram 14,Common char trigram 15,Common char trigram 16,Common char trigram 17,Common char trigram 18,Common char trigram 19,Common char trigram 20,Common char trigram 21,Common char trigram 22,Common char trigram 23,Common char trigram 24,Common char trigram 25,Common char trigram 26,Common char trigram 27,Common char trigram 28,Common char trigram 29,Common char trigram 30,Common char trigram 31,Common char trigram 32,Common char trigram 33,Common char trigram 34,Common char trigram 35,Common char trigram 36,Common char trigram 37,Common char trigram 38,Common char trigram 39,Common char trigram 40,Digit frequency - 0,Digit frequency - 1,Digit frequency - 2,Digit frequency - 3,Digit frequency - 4,Digit frequency - 5,Digit frequency - 6,Digit frequency - 7,Digit frequency - 8,Digit frequency - 9,Char frequency - a_y,Char frequency - b_y,Char frequency - c_y,Char frequency - d_y,Char frequency - e_y,Char frequency - f_y,Char frequency - g_y,Char frequency - h_y,Char frequency - i_y,Char frequency - j_y,Char frequency - k_y,Char frequency - l_y,Char frequency - m_y,Char frequency - n_y,Char frequency - o_y,Char frequency - p_y,Char frequency - q_y,Char frequency - r_y,Char frequency - s_y,Char frequency - t_y,Char frequency - u_y,Char frequency - v_y,Char frequency - w_y,Char frequency - x_y,Char frequency - y_y,Char frequency - z_y,Total words,Average words per sentence,Average POS types per sentence,POS to unique words ratio,Total stopwords,Average stopwords per sentence,Most frequent POS unigrams 1,Most frequent POS unigrams 2,Most frequent POS unigrams 3,Most frequent POS unigrams 4,Most frequent POS unigrams 5,Most frequent POS unigrams 6,Most frequent POS unigrams 7,Most frequent POS unigrams 8,Most frequent POS unigrams 9,Most frequent POS unigrams 10,Most frequent POS unigrams 11,Most frequent POS unigrams 12,Most frequent POS unigrams 13,Most frequent POS unigrams 14,Most frequent POS unigrams 15,Most frequent POS unigrams 16,Most frequent POS unigrams 17,Most frequent POS unigrams 18,Most frequent POS unigrams 19,Most frequent POS unigrams 20,Most frequent POS unigrams 21,Most frequent POS unigrams 22,Most frequent POS unigrams 23,Most frequent POS unigrams 24,Most frequent POS unigrams 25,Most frequent POS unigrams 26,Most frequent POS unigrams 27,Most frequent POS unigrams 28,Most frequent POS unigrams 29,Most frequent POS unigrams 30,Most frequent POS unigrams 31,Most frequent POS unigrams 32,Most frequent POS bigrams 1,Most frequent POS bigrams 2,Most frequent POS bigrams 3,Most frequent POS bigrams 4,Most frequent POS bigrams 5,Most frequent POS bigrams 6,Most frequent POS bigrams 7,Most frequent POS bigrams 8,Most frequent POS bigrams 9,Most frequent POS bigrams 10,Most frequent POS bigrams 11,Most frequent POS bigrams 12,Most frequent POS bigrams 13,Most frequent POS bigrams 14,Most frequent POS bigrams 15,Most frequent POS bigrams 16,Most frequent POS trigrams 1,Most frequent POS trigrams 2,Most frequent POS trigrams 3,Most frequent POS trigrams 4,Most frequent POS trigrams 5,Most frequent POS trigrams 6,Most frequent POS trigrams 7,Most frequent POS trigrams 8,Total sentences,Average sentence length
141,Human,1974,0.0,0.7933130699088146,0.019756838905775075,29,110,20,52,55,212,31,17,78,99,5,16,76,55,94,129,33,1,90,112,121,47,15,52,6,40,0,67,40,37,34,32,32,30,30,29,28,27,27,26,25,25,25,24,24,24,22,21,21,21,19,18,17,17,16,16,16,15,15,15,14,14,14,14,14,14,13,28,16,16,12,12,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,110,20,52,55,212,31,17,78,99,5,16,76,55,94,129,33,1,90,112,121,47,15,52,6,40,0,345,11.89655172413793,12.241379310344827,1.9505494505494505,179,6.172413793103448,64,43,36,29,27,23,20,20,19,17,9,8,6,5,5,5,4,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,19,11,11,11,11,11,10,10,9,8,8,7,7,6,6,6,7,6,5,4,4,4,4,3,29,67.10344827586206
142,Human,3443,0.0,0.8141155968632007,0.009003775776938717,24,188,47,94,104,382,65,49,137,173,1,8,119,86,214,233,83,3,148,200,262,77,49,32,4,45,0,115,95,85,77,77,63,60,54,54,50,49,43,43,42,41,40,39,37,36,34,34,34,33,33,33,32,32,32,31,31,30,29,28,28,27,27,27,26,25,25,66,57,51,36,32,29,25,24,23,22,21,19,19,19,19,17,17,17,17,17,17,16,16,15,15,15,14,14,14,14,13,13,13,13,13,13,13,13,13,12,0,0,0,0,0,0,0,0,0,0,188,47,94,104,382,65,49,137,173,1,8,119,86,214,233,83,3,148,200,262,77,49,32,4,45,0,588,24.5,24.833333333333332,2.249056603773585,298,12.416666666666666,101,79,77,53,51,34,30,26,24,22,20,12,11,11,10,6,5,4,4,3,2,2,2,2,2,1,1,0,0,0,0,0,36,35,30,23,19,18,16,15,14,14,9,9,9,9,7,7,13,13,13,12,11,10,9,8,24,142.5
143,Human,1458,0.0,0.7839506172839507,0.015089163237311385,14,78,15,31,32,132,39,22,53,98,2,10,45,42,80,109,25,0,62,72,88,30,19,18,2,39,0,48,29,28,28,27,27,26,25,22,21,21,21,20,20,18,18,18,17,17,16,16,15,15,15,15,15,13,13,12,12,12,12,12,11,11,10,10,10,10,10,18,14,12,11,10,10,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,78,15,31,32,132,39,22,53,98,2,10,45,42,80,109,25,0,62,72,88,30,19,18,2,39,0,275,19.642857142857142,19.642857142857142,2.037037037037037,149,10.642857142857142,52,34,24,24,18,16,16,12,12,10,10,9,8,7,6,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,13,12,9,8,7,7,7,6,6,6,5,5,5,4,4,4,5,5,4,4,4,3,3,3,14,103.14285714285714
144,Human,1647,0.0,0.8002428658166363,0.009107468123861567,9,91,14,32,63,163,35,21,62,104,1,16,67,38,93,123,33,1,62,65,122,42,13,25,2,29,1,62,58,35,33,33,29,28,26,26,26,24,23,21,20,19,19,19,19,18,18,17,17,17,16,16,16,15,15,15,14,14,14,14,14,14,13,13,13,13,12,32,18,16,15,15,15,15,13,13,12,12,12,12,11,11,11,10,10,10,10,10,10,9,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,91,14,32,63,163,35,21,62,104,1,16,67,38,93,123,33,1,62,65,122,42,13,25,2,29,1,308,34.22222222222222,34.55555555555556,2.1013513513513513,149,16.555555555555557,53,42,34,24,22,19,16,16,11,11,11,11,10,7,7,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,14,13,13,13,11,10,10,9,9,8,8,6,6,5,5,5,6,5,5,5,5,5,5,4,9,182.11111111111111
145,Human,1773,0.0,0.8099266779469825,0.01804850535815003,14,113,26,47,45,215,44,23,63,104,0,6,79,37,100,99,35,0,74,89,118,40,20,26,10,23,0,59,43,40,37,32,30,29,29,28,27,25,23,23,22,22,20,19,19,19,18,17,17,17,16,16,16,16,16,15,15,15,15,15,14,14,14,14,14,13,13,28,22,15,15,13,13,12,11,11,10,10,10,10,10,10,10,10,9,9,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,113,26,47,45,215,44,23,63,104,0,6,79,37,100,99,35,0,74,89,118,40,20,26,10,23,0,303,21.642857142857142,21.928571428571427,1.8719512195121952,159,11.357142857142858,63,39,30,30,21,17,15,12,10,9,9,6,6,6,6,5,5,4,4,3,2,2,2,0,0,0,0,0,0,0,0,0,17,17,14,13,11,11,10,10,9,8,6,5,5,5,4,4,8,7,7,7,6,6,5,4,14,125.71428571428571
146,Human,1486,0.0,0.7920592193808883,0.010767160161507403,15,93,16,26,33,146,27,25,55,90,2,5,55,30,101,98,33,0,73,62,114,23,19,27,3,21,0,49,46,42,32,31,27,27,27,24,24,24,23,20,20,19,19,18,18,17,17,16,15,14,14,14,14,13,13,13,13,13,12,12,12,12,11,11,11,11,11,28,22,15,15,13,13,11,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,0,0,0,0,0,0,0,0,0,0,93,16,26,33,146,27,25,55,90,2,5,55,30,101,98,33,0,73,62,114,23,19,27,3,21,0,270,18.0,18.666666666666668,2.1052631578947367,151,10.066666666666666,44,34,34,29,22,17,14,13,12,11,11,8,6,4,4,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,17,14,13,11,8,7,7,7,6,6,5,5,5,4,4,4,9,6,4,4,3,3,3,3,15,98.13333333333334
147,Human,1689,0.0,0.798105387803434,0.02664298401420959,16,119,29,33,37,170,33,33,72,107,1,7,64,23,96,81,32,0,85,82,114,36,20,33,1,35,5,46,40,39,36,28,28,27,26,26,25,24,24,22,22,21,21,20,20,18,17,17,16,16,16,16,15,15,15,14,14,14,13,13,13,13,13,12,12,12,12,27,23,20,13,12,10,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,119,29,33,37,170,33,33,72,107,1,7,64,23,96,81,32,0,85,82,114,36,20,33,1,35,5,299,18.6875,18.5625,1.8679245283018868,153,9.5625,52,36,35,29,19,19,12,11,10,10,9,9,8,8,8,7,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,22,13,9,8,7,7,7,6,6,6,6,5,5,5,5,5,8,5,5,5,4,3,3,3,16,104.625
148,Human,2032,0.0,0.8184055118110236,0.011318897637795276,22,112,20,64,65,215,39,35,76,100,1,24,67,36,129,151,50,0,114,98,130,42,21,35,11,28,0,70,57,46,40,38,35,33,30,29,29,27,26,25,23,22,22,21,21,21,19,19,19,18,18,17,17,17,17,17,17,16,16,15,15,15,15,15,14,14,14,40,28,22,19,18,16,14,13,13,13,13,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,112,20,64,65,215,39,35,76,100,1,24,67,36,129,151,50,0,114,98,130,42,21,35,11,28,0,323,14.681818181818182,14.681818181818182,1.9457831325301205,146,6.636363636363637,49,46,46,35,29,18,16,15,9,9,8,8,8,6,5,4,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,15,14,13,12,9,9,9,8,7,7,7,7,6,6,6,5,6,5,5,4,4,3,3,3,22,91.4090909090909
149,Human,2240,0.0,0.7892857142857143,0.008928571428571428,19,104,23,29,45,219,38,38,118,140,2,3,36,60,107,192,30,0,129,127,187,41,23,40,5,31,1,106,88,73,71,45,45,39,38,37,32,31,31,30,29,29,29,28,28,28,27,27,26,26,25,25,24,24,24,24,23,23,22,21,21,20,20,19,17,17,16,66,64,51,23,22,21,21,21,18,18,17,17,16,16,16,16,15,15,15,14,14,13,13,13,13,12,12,12,12,12,12,12,11,11,11,11,10,10,10,10,0,0,0,0,0,0,0,0,0,0,104,23,29,45,219,38,38,118,140,2,3,36,60,107,192,30,0,129,127,187,41,23,40,5,31,1,419,22.05263157894737,22.157894736842106,2.567073170731707,235,12.368421052631579,74,67,54,32,26,23,22,20,15,15,14,12,12,11,4,4,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,37,35,18,13,11,11,10,10,9,8,8,7,7,7,6,6,19,13,9,8,7,6,6,6,19,116.94736842105263
150,Human,3826,0.0,0.8123366440146367,0.010454783063251438,35,248,27,103,100,375,81,50,142,266,2,6,115,83,244,228,63,2,200,216,316,81,56,41,7,54,2,104,93,91,81,78,78,64,62,61,59,55,52,51,49,47,46,46,44,42,40,39,39,36,36,34,34,34,33,33,33,33,32,32,30,28,27,27,27,27,26,59,55,34,33,32,30,27,23,23,22,21,21,20,20,20,19,19,19,18,18,18,17,17,17,17,17,17,16,16,16,16,15,15,15,14,14,14,14,14,14,0,0,0,0,0,0,0,0,0,0,248,27,103,100,375,81,50,142,266,2,6,115,83,244,228,63,2,200,216,316,81,56,41,7,54,2,628,17.942857142857143,18.228571428571428,2.362962962962963,306,8.742857142857142,96,89,63,55,54,39,39,27,24,24,22,20,19,19,13,9,7,5,3,3,2,2,2,1,0,0,0,0,0,0,0,0,34,32,30,21,18,17,16,15,14,13,12,12,9,9,9,8,23,14,10,9,8,7,7,6,35,108.34285714285714
151,Human,2227,0.0,0.797485406376291,0.019308486753480018,28,177,29,68,52,228,36,35,95,123,5,10,65,47,142,128,27,0,78,86,190,45,30,26,2,51,1,79,63,57,54,53,48,46,44,40,36,34,34,34,31,31,27,25,24,24,23,22,22,21,21,21,21,21,20,20,20,20,20,19,19,19,19,18,17,17,17,44,35,23,21,21,21,20,20,20,18,17,17,16,14,14,13,13,13,13,12,12,12,12,12,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,177,29,68,52,228,36,35,95,123,5,10,65,47,142,128,27,0,78,86,190,45,30,26,2,51,1,414,14.785714285714286,14.857142857142858,2.3636363636363638,235,8.392857142857142,85,57,48,36,26,25,23,20,19,13,13,11,9,9,6,4,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,32,22,20,14,13,13,11,11,10,10,9,9,8,7,7,7,13,10,8,8,7,7,6,6,28,78.57142857142857
152,Human,1494,0.0,0.8032128514056225,0.011378848728246318,14,67,21,32,30,166,34,21,51,86,1,10,56,36,73,113,19,0,69,89,102,49,16,20,0,39,0,63,43,31,28,28,25,24,23,22,19,19,19,18,18,18,18,17,17,16,16,16,16,16,15,15,14,14,14,13,12,12,12,12,12,11,11,11,11,11,10,26,20,19,16,16,12,12,10,10,10,10,10,10,10,10,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,67,21,32,30,166,34,21,51,86,1,10,56,36,73,113,19,0,69,89,102,49,16,20,0,39,0,269,19.214285714285715,19.428571428571427,1.8888888888888888,142,10.142857142857142,53,34,33,23,15,14,14,13,12,12,10,9,8,7,4,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,21,14,13,10,9,7,7,6,6,6,5,5,5,4,4,4,8,7,6,4,4,4,4,3,14,105.78571428571429
153,Human,1994,0.0,0.8094282848545636,0.011534603811434303,21,121,23,25,34,191,48,35,81,129,3,26,81,45,102,145,42,6,71,116,149,62,24,34,0,17,4,67,50,49,48,40,40,35,34,31,29,29,25,25,24,23,23,23,22,21,20,19,19,19,19,19,18,18,18,18,18,17,16,16,15,15,15,15,14,14,14,32,22,22,19,19,18,16,15,14,13,13,13,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,121,23,25,34,191,48,35,81,129,3,26,81,45,102,145,42,6,71,116,149,62,24,34,0,17,4,345,16.428571428571427,16.571428571428573,2.0470588235294116,155,7.380952380952381,58,44,32,30,27,26,22,14,12,11,11,11,9,9,6,6,3,3,3,2,2,2,2,2,0,0,0,0,0,0,0,0,21,15,14,13,10,9,9,9,9,7,6,6,6,5,5,5,11,7,7,6,6,5,4,4,21,94.0
154,Human,2065,0.0009685230024213075,0.7743341404358354,0.018886198547215495,20,146,25,38,62,207,43,27,90,127,1,6,74,50,96,128,24,0,89,93,165,35,18,28,2,24,1,69,63,59,56,54,48,38,36,35,31,31,29,29,28,27,27,26,26,25,24,23,23,20,18,18,18,18,18,17,17,17,17,17,16,16,16,15,15,15,15,53,31,21,19,17,17,17,16,15,15,15,14,13,13,13,12,12,12,12,11,11,11,11,11,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,1,1,0,0,0,0,0,0,0,0,146,25,38,62,207,43,27,90,127,1,6,74,50,96,128,24,0,89,93,165,35,18,28,2,24,1,404,20.2,20.35,2.142105263157895,231,11.55,63,63,53,34,23,22,21,16,15,15,12,12,11,9,7,6,5,5,4,4,3,1,1,1,0,0,0,0,0,0,0,0,26,25,18,14,12,10,10,8,8,7,7,7,6,6,6,6,14,10,9,6,5,5,5,5,20,102.05
155,Human,2333,0.0,0.8126875267895414,0.013287612516073724,21,141,24,67,68,259,37,37,90,126,2,9,76,50,138,158,39,2,135,109,181,57,15,34,4,34,3,87,76,59,51,50,41,39,37,37,33,30,30,30,27,27,27,26,22,22,21,20,20,20,20,19,19,18,18,17,17,17,17,17,17,16,16,16,16,15,15,51,46,32,21,17,16,15,14,13,13,12,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,7,0,0,0,0,0,0,0,0,0,0,141,24,67,68,259,37,37,90,126,2,9,76,50,138,158,39,2,135,109,181,57,15,34,4,34,3,384,18.285714285714285,18.476190476190474,1.7962962962962963,195,9.285714285714286,67,55,46,41,37,16,15,13,13,12,12,11,10,9,9,8,3,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,19,19,18,15,15,15,12,10,9,7,7,6,6,6,6,6,9,9,8,8,5,5,5,4,21,110.0952380952381
156,Human,1957,0.0,0.8247317322432295,0.011752682677567705,22,128,30,54,55,181,45,25,50,154,1,10,77,61,135,147,32,1,65,96,135,46,25,27,2,29,3,50,44,41,39,36,32,29,29,28,25,24,24,24,23,22,22,21,21,20,20,20,19,19,19,18,18,18,18,18,17,17,17,16,15,15,15,15,14,14,14,20,17,17,17,14,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,11,10,10,9,8,8,8,8,8,8,8,8,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,128,30,54,55,181,45,25,50,154,1,10,77,61,135,147,32,1,65,96,135,46,25,27,2,29,3,300,13.636363636363637,13.772727272727273,1.7215909090909092,116,5.2727272727272725,58,38,38,36,24,14,12,12,10,8,8,7,7,6,5,4,4,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,20,17,15,14,9,8,8,8,8,7,7,6,5,5,5,5,7,6,6,6,5,4,4,4,22,88.0
157,Human,2894,0.00138217000691085,0.8182446440912232,0.009675190048375951,25,187,27,82,74,290,60,54,110,169,0,13,120,56,172,194,70,2,131,162,187,83,31,45,14,32,3,92,71,70,54,53,45,44,42,40,39,36,32,32,31,31,30,30,29,29,29,29,28,26,26,25,25,25,24,23,22,22,22,22,22,22,22,21,21,21,20,41,25,24,23,22,22,20,20,18,18,17,17,17,16,16,16,16,16,16,15,15,15,14,14,13,13,12,12,12,12,12,11,11,11,11,11,11,10,10,10,3,1,0,0,0,0,0,0,0,0,187,27,82,74,290,60,54,110,169,0,13,120,56,172,194,70,2,131,162,187,83,31,45,14,32,3,478,19.12,19.12,2.0254237288135593,221,8.84,88,62,55,48,34,21,20,19,17,16,16,15,13,12,11,7,5,5,4,3,2,2,1,1,0,0,0,0,0,0,0,0,23,22,18,17,16,14,13,11,11,11,10,8,8,7,7,7,9,8,8,8,7,6,6,5,25,114.8
158,Human,2457,0.001628001628001628,0.805046805046805,0.011803011803011803,24,177,25,88,46,239,62,29,81,145,2,7,76,44,132,140,46,6,154,149,162,49,40,16,3,59,1,75,68,47,47,46,42,42,37,35,35,35,32,31,30,30,29,28,27,27,27,26,25,25,25,24,24,24,23,23,23,23,21,21,21,20,20,20,20,20,20,39,34,24,22,18,18,15,14,14,14,13,13,12,12,12,12,12,12,12,12,11,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,2,0,0,0,2,0,0,0,0,0,177,25,88,46,239,62,29,81,145,2,7,76,44,132,140,46,6,154,149,162,49,40,16,3,59,1,413,17.208333333333332,17.375,2.0341463414634147,199,8.291666666666666,70,60,36,35,34,31,23,20,18,17,15,10,10,8,5,5,4,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,22,22,19,13,13,10,9,9,9,8,8,7,7,7,7,6,7,7,7,7,7,6,4,4,24,101.41666666666667
159,Human,2144,0.0,0.7980410447761194,0.015391791044776119,19,136,39,46,61,236,37,43,68,138,2,3,62,49,129,124,30,0,97,80,162,39,28,40,6,56,0,88,66,54,46,45,44,44,36,33,32,31,31,29,28,28,27,26,26,25,25,23,23,22,21,20,20,19,19,19,18,17,17,17,16,16,16,16,15,15,15,36,26,24,23,19,18,17,16,15,15,15,15,15,14,14,13,13,13,12,12,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,8,8,8,8,0,0,0,0,0,0,0,0,0,0,136,39,46,61,236,37,43,68,138,2,3,62,49,129,124,30,0,97,80,162,39,28,40,6,56,0,402,21.157894736842106,21.210526315789473,2.143617021276596,217,11.421052631578947,71,46,34,33,26,23,21,20,19,18,14,13,13,13,11,5,5,4,4,3,2,1,1,1,1,0,0,0,0,0,0,0,15,15,14,12,12,10,10,9,9,8,7,7,7,6,6,5,7,6,4,4,4,4,4,3,19,111.89473684210526
160,Human,2840,0.0,0.8073943661971831,0.009507042253521126,24,190,37,96,96,278,50,46,90,154,3,31,109,57,159,201,41,2,124,172,161,83,23,48,3,39,0,89,73,64,55,49,41,37,37,36,36,35,34,33,33,32,31,31,31,30,30,30,30,29,27,27,27,26,25,23,23,22,22,21,21,21,21,20,20,20,19,29,27,27,27,26,24,24,23,20,17,17,16,16,16,15,15,15,14,13,13,13,13,13,12,12,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,190,37,96,96,278,50,46,90,154,3,31,109,57,159,201,41,2,124,172,161,83,23,48,3,39,0,502,20.916666666666668,21.125,2.2139737991266375,247,10.291666666666666,101,68,59,40,39,27,26,23,22,15,14,14,11,10,10,7,6,5,3,2,1,1,1,1,0,0,0,0,0,0,0,0,34,25,22,20,20,17,14,14,13,12,10,10,8,8,7,7,14,14,11,10,9,6,6,6,24,117.375
161,Human,1455,0.0,0.8061855670103093,0.010309278350515464,12,117,18,35,30,132,20,27,48,86,2,5,56,32,100,94,30,0,78,72,105,27,18,13,4,23,1,51,43,36,33,32,30,27,26,26,22,22,21,20,19,16,16,16,16,16,15,15,15,14,14,14,14,14,14,13,13,12,12,12,12,12,12,12,12,12,11,24,23,16,16,13,12,12,11,11,10,10,10,9,9,9,9,8,8,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,117,18,35,30,132,20,27,48,86,2,5,56,32,100,94,30,0,78,72,105,27,18,13,4,23,1,256,21.333333333333332,21.416666666666668,1.8759124087591241,131,10.916666666666666,40,34,26,24,19,16,14,14,13,10,10,8,8,6,6,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,9,9,8,7,6,6,6,6,6,5,5,5,4,4,4,6,6,5,4,4,4,4,3,12,120.33333333333333
162,Human,2590,0.0,0.8038610038610039,0.010424710424710425,22,157,23,43,63,277,50,61,102,159,3,12,92,53,144,160,59,0,133,115,205,47,30,42,8,44,0,96,85,67,67,51,47,46,44,41,41,40,39,38,35,33,33,33,32,31,29,29,28,26,25,24,22,22,21,21,21,20,20,20,19,19,18,18,18,18,18,56,44,39,31,23,22,22,22,21,17,17,16,15,15,15,15,14,14,14,14,14,14,14,13,13,12,12,12,12,11,11,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,157,23,43,63,277,50,61,102,159,3,12,92,53,144,160,59,0,133,115,205,47,30,42,8,44,0,454,20.636363636363637,20.727272727272727,2.161137440758294,231,10.5,62,52,40,38,33,28,28,26,23,23,23,22,16,14,5,4,4,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,19,18,17,15,14,10,10,10,9,9,9,9,7,7,7,6,8,6,6,5,5,5,4,4,22,116.77272727272727
163,Human,1271,0.0,0.8033044846577498,0.01730920535011802,15,75,17,23,49,128,29,26,55,73,1,7,50,36,57,86,18,1,53,51,97,33,4,35,1,16,0,48,44,34,29,26,21,21,17,17,17,16,15,15,15,15,14,14,13,13,12,12,12,12,12,11,11,11,11,11,10,10,10,10,10,10,9,9,9,9,9,23,17,15,10,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,5,0,0,0,0,0,0,0,0,0,0,75,17,23,49,128,29,26,55,73,1,7,50,36,57,86,18,1,53,51,97,33,4,35,1,16,0,227,15.133333333333333,15.266666666666667,1.7751937984496124,108,7.2,45,32,20,16,15,14,13,12,9,9,8,7,5,4,4,4,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,12,9,8,7,6,6,5,5,4,4,4,4,3,3,3,6,5,3,3,3,3,2,2,15,83.8
164,Human,1853,0.0,0.7965461413923367,0.013491635186184566,19,132,16,55,44,177,34,40,75,120,6,16,52,38,110,130,18,0,72,77,136,31,27,42,4,24,0,63,49,39,37,34,32,32,30,29,28,27,25,24,24,23,23,21,21,21,21,21,20,19,19,19,18,18,17,17,17,16,15,15,14,14,14,14,14,14,14,30,24,23,21,16,15,12,12,12,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,8,8,8,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,132,16,55,44,177,34,40,75,120,6,16,52,38,110,130,18,0,72,77,136,31,27,42,4,24,0,338,17.789473684210527,17.94736842105263,1.905027932960894,169,8.894736842105264,50,44,32,30,26,23,20,18,17,15,14,12,9,7,6,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,18,16,15,10,10,9,9,8,7,7,7,6,6,6,5,5,10,9,8,7,6,4,4,4,19,96.57894736842105
